elo_rank,elo_score,name,elo_matches,nicolinho/QRM-Gemma-2-27B,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,Skywork/Skywork-Reward-Gemma-2-27B,Skywork/Skywork-Reward-Llama-3.1-8B-v0.2,nicolinho/QRM-Llama3.1-8B,LxzGordon/URM-LLaMa-3.1-8B,Ray2333/GRM-Llama3-8B-rewardmodel-ft,Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,RLHFlow/ArmoRM-Llama3-8B-v0.1,Ray2333/GRM-gemma2-2B-rewardmodel-ft
2886,1225,Thirteenth Doctor,220,0.3267568051815033,-13.375,-42.5,-22.625,-0.23364043235778809,-0.17617201805114746,-18.703125,-9.2109375,0.0751953125,-7.35546875
2887,1225,Footjob,354,0.23050294816493988,-16.25,-44.5,-25.125,-4.092695713043213,-0.5887945890426636,-19.875,-9.703125,0.054931640625,-9.6953125
2888,1225,Tiananmen Square protests (disambiguation),432,-0.17983528971672058,-15.375,-48.75,-27.625,-7.046117305755615,-0.5256484746932983,-19.828125,-11.8125,0.04833984375,-9.296875
2889,1225,Glow stick,696,-0.3026845157146454,-13.1875,-43.0,-25.0,-1.8601330518722534,-0.47395992279052734,-20.46875,-9.3203125,0.058837890625,-7.640625
2890,1225,Bisexuality,1491,0.26849818229675293,-14.625,-43.75,-22.875,-2.2584588527679443,-0.2595723867416382,-19.578125,-9.4296875,0.0634765625,-8.7421875
2891,1225,Muppet Treasure Island,40,-0.23429463803768158,-13.3125,-45.25,-25.75,-3.257073163986206,-0.2401190996170044,-20.15625,-9.5546875,0.051025390625,-7.96875
2892,1225,Christ the Redeemer (statue),1303,0.4660695195198059,-12.0,-42.25,-22.375,-0.5458979606628418,-0.12114572525024414,-18.953125,-8.1484375,0.0546875,-7.2109375
2893,1225,Emily Dickinson,473,0.054146457463502884,-13.1875,-42.75,-23.5,0.4541459083557129,-0.19449257850646973,-19.09375,-7.6953125,0.06640625,-8.1015625
2894,1225,Bánh mì,338,0.45847052335739136,-12.25,-40.75,-25.75,-3.9426825046539307,-0.30751484632492065,-20.09375,-8.28125,0.060791015625,-5.80859375
2895,1225,Super Mario Galaxy,226,0.17857788503170013,-12.3125,-45.75,-23.25,-0.16607999801635742,-0.1778252124786377,-19.671875,-10.484375,0.056884765625,-8.640625
2896,1225,Cthulhu for President,585,0.7750900387763977,-13.1875,-47.75,-25.625,-2.4841079711914062,-0.28121352195739746,-19.4375,-8.90625,0.07861328125,-5.80078125
2897,1225,Madrid,1363,-0.19250042736530304,-12.9375,-44.5,-25.875,-2.726713180541992,-0.32691311836242676,-20.171875,-9.671875,0.05126953125,-8.6015625
2898,1225,Darwin Awards,590,0.5420581102371216,-12.8125,-38.0,-22.5,-0.9245898723602295,-0.2642897367477417,-20.140625,-8.3125,0.07470703125,-7.8046875
2899,1225,Anger management,242,0.019317790865898132,-13.1875,-43.75,-21.625,-1.9866881370544434,-0.34825068712234497,-19.640625,-8.484375,0.07470703125,-6.86328125
2900,1224,Sailor Moon,1263,0.15958067774772644,-12.25,-40.5,-25.5,-3.9870119094848633,-0.35959315299987793,-20.21875,-9.359375,0.05322265625,-7.1484375
2901,1224,Amygdala,43,0.18997646868228912,-13.0,-40.75,-20.25,0.8749146461486816,-0.2203882932662964,-18.578125,-7.75390625,0.057861328125,-8.171875
2902,1224,Cue sports,274,-0.2026325911283493,-12.5,-43.0,-23.125,-1.7358622550964355,-0.3465365171432495,-20.0,-9.484375,0.056640625,-7.3359375
2903,1224,Hotel amenity,31,-0.24949271976947784,-13.9375,-49.25,-25.0,-5.1808977127075195,-0.34508001804351807,-19.53125,-7.76953125,0.061279296875,-7.83984375
2904,1224,Ferdinand Magellan,800,0.19250927865505219,-12.9375,-43.25,-26.375,-5.682140350341797,-0.315440833568573,-20.34375,-10.4609375,0.0546875,-9.1171875
2905,1224,Pogo (comic strip),34,0.06332838535308838,-12.9375,-43.25,-24.0,-2.5655338764190674,-0.22296786308288574,-18.890625,-10.0,0.059326171875,-8.5703125
2906,1224,Pizza Hut,53,0.3343549370765686,-12.0625,-42.75,-24.375,-1.1738154888153076,-0.3500978946685791,-18.78125,-10.0703125,0.064453125,-8.6796875
2907,1224,Echidna (mythology),798,0.016943667083978653,-13.25,-44.0,-24.875,-5.407199859619141,-0.3692588806152344,-19.0,-10.4765625,0.04638671875,-7.66015625
2908,1224,Self-serving bias,275,1.0537163019180298,-10.875,-36.75,-17.625,7.227447986602783,0.12302148342132568,-17.171875,-7.5078125,0.09130859375,-4.98828125
2909,1224,Rock City (attraction),59,-0.607906699180603,-14.4375,-46.75,-24.25,-2.4793059825897217,-0.37222450971603394,-19.109375,-8.7890625,0.0546875,-8.2421875
2910,1224,Alligator snapping turtle,427,-0.534450888633728,-14.1875,-47.0,-24.375,-2.764986038208008,-0.3609364628791809,-20.8125,-10.40625,0.03955078125,-8.125
2911,1224,Barack Obama 2008 presidential campaign,302,0.38248175382614136,-14.1875,-48.25,-24.125,-1.7518799304962158,-0.2666511535644531,-18.296875,-9.015625,0.06982421875,-8.375
2912,1224,Sun dog,32,0.16464659571647644,-12.375,-41.75,-21.625,1.851048469543457,-0.19786518812179565,-19.078125,-9.203125,0.05615234375,-8.2421875
2913,1224,The C Programming Language,972,0.6737731695175171,-13.1875,-48.0,-24.25,-2.66723370552063,-0.13760435581207275,-18.171875,-8.453125,0.07666015625,-9.1796875
2914,1224,Janis Joplin,287,0.2089739739894867,-12.875,-41.5,-22.125,-1.7565524578094482,-0.16915678977966309,-18.875,-8.4140625,0.05078125,-7.7265625
2915,1224,Exchange-traded fund,225,-0.4407305121421814,-13.5,-47.25,-24.0,-2.9972615242004395,-0.34712594747543335,-20.578125,-9.8125,0.05029296875,-8.671875
2916,1224,Alternative education,98,0.13235177099704742,-13.1875,-43.75,-21.5,-0.767754316329956,-0.194061279296875,-19.046875,-8.78125,0.0673828125,-7.95703125
2917,1224,Tantric sex,1126,0.4837997257709503,-13.6875,-42.0,-22.5,-1.008641004562378,-0.276874303817749,-19.28125,-8.8203125,0.0634765625,-9.59375
2918,1224,Friendship bracelet,88,-0.21023137867450714,-13.0,-45.25,-24.0,-3.2029128074645996,-0.34944653511047363,-19.375,-9.6484375,0.0576171875,-7.53125
2919,1224,Shaquille O'Neal,621,-0.1101793721318245,-13.0,-43.75,-24.25,-3.8609650135040283,-0.261641263961792,-19.25,-8.796875,0.0576171875,-8.359375
2920,1224,The Super Mario Bros. Super Show!,100,0.11145520210266113,-13.125,-48.25,-25.625,-4.795332431793213,-0.41304969787597656,-20.34375,-10.9609375,0.05712890625,-8.8671875
2921,1224,Universe of The Legend of Zelda,997,0.43820664286613464,-13.0625,-46.25,-24.625,-1.0721516609191895,-0.1754065752029419,-19.640625,-8.796875,0.06103515625,-8.2890625
2922,1224,Uncle Sam,48,0.4736679196357727,-12.4375,-44.5,-23.625,-0.7163360118865967,-0.22100746631622314,-20.109375,-8.0,0.048583984375,-7.86328125
2923,1224,University of Cambridge,1324,0.32675641775131226,-12.5,-42.75,-22.25,0.15346455574035645,-0.32367873191833496,-19.0,-9.3828125,0.057373046875,-9.3984375
2924,1223,Ten,373,0.5521901845932007,-13.1875,-41.75,-22.875,-0.22663378715515137,-0.30184972286224365,-19.5625,-8.5,0.052978515625,-7.5546875
2925,1223,Legal status of transgender people,189,0.13805066049098969,-15.5625,-47.0,-23.25,-4.206490516662598,-0.1511240005493164,-21.0,-8.4765625,0.055419921875,-8.03125
2926,1223,Sailor Neptune,99,0.12981857359409332,-12.6875,-42.0,-25.5,-2.9807868003845215,-0.3906310796737671,-19.78125,-9.546875,0.05126953125,-7.75
2927,1223,Volleyball,1392,-0.18490125238895416,-12.375,-42.25,-24.875,-0.9429068565368652,-0.34845465421676636,-19.484375,-9.2421875,0.047607421875,-8.6171875
2928,1223,ZIP Code,303,-0.15513940155506134,-13.9375,-46.0,-25.0,-3.052765130996704,-0.3550814390182495,-19.875,-8.6328125,0.06494140625,-7.12890625
2929,1223,Groom (profession),75,0.12222018837928772,-13.25,-47.0,-23.0,-3.187537908554077,-0.3234384059906006,-18.625,-7.9453125,0.056640625,-7.98046875
2930,1223,Przybylski's Star,266,0.8358820080757141,-12.3125,-41.75,-21.25,1.977856159210205,-0.14733779430389404,-19.359375,-9.140625,0.052001953125,-8.984375
2931,1223,Rick Astley,436,0.5724535584449768,-11.75,-37.0,-23.5,1.9512629508972168,-0.14457988739013672,-18.109375,-7.31640625,0.08642578125,-6.48828125
2932,1223,Wordle,1315,0.04749751463532448,-12.0625,-39.75,-20.375,2.6300792694091797,-0.24611252546310425,-19.71875,-8.046875,0.06982421875,-7.359375
2933,1223,The Rolling Stones,1559,0.2963610887527466,-12.5625,-41.75,-23.25,4.756058692932129,-0.09293997287750244,-18.78125,-8.390625,0.06640625,-8.234375
2934,1223,Selection sort,340,-0.03165769949555397,-13.5625,-47.5,-24.625,-2.6231610774993896,-0.3574986457824707,-20.0,-10.8125,0.0556640625,-9.7421875
2935,1223,Unobtainium,268,0.034516409039497375,-12.875,-44.0,-24.375,1.8073654174804688,-0.21916651725769043,-16.78125,-9.09375,0.0966796875,-7.63671875
2936,1223,Jane Austen,758,-0.18363513052463531,-13.1875,-42.25,-25.5,-2.1325278282165527,-0.20883846282958984,-18.484375,-8.609375,0.0625,-7.7109375
2937,1223,Discovery Channel,47,-0.07091854512691498,-12.625,-42.5,-23.875,-2.280503273010254,-0.3330775499343872,-20.125,-8.203125,0.0576171875,-8.7734375
2938,1223,Celery,172,-0.32928070425987244,-12.4375,-44.0,-25.375,-1.2106406688690186,-0.33861303329467773,-18.3125,-8.9765625,0.0615234375,-8.8828125
2939,1223,Father's Day,89,0.06617829203605652,-13.1875,-43.0,-21.5,-0.25922226905822754,-0.10102200508117676,-18.6875,-8.7265625,0.06396484375,-7.015625
2940,1223,The Blind Boys of Alabama,39,0.38501447439193726,-13.3125,-42.5,-23.125,-1.7316317558288574,-0.2547544240951538,-19.28125,-9.2421875,0.06298828125,-7.82421875
2941,1223,Natalie Portman,1344,0.4407398998737335,-12.3125,-41.25,-24.75,-4.024159908294678,-0.3092884421348572,-19.65625,-9.0,0.059814453125,-8.6328125
2942,1223,Australian Cattle Dog,404,-0.10954612493515015,-12.75,-42.75,-23.375,-2.940225124359131,-0.3200204372406006,-19.234375,-9.5625,0.052978515625,-7.64453125
2943,1223,Mousepad,276,-0.2152976095676422,-13.75,-45.0,-25.125,-3.7683796882629395,-0.3781508207321167,-20.1875,-8.34375,0.04541015625,-8.328125
2944,1223,Sophist,219,0.6788381934165955,-12.8125,-38.75,-21.0,2.893692970275879,-0.16880661249160767,-17.96875,-10.3828125,0.07275390625,-9.625
2945,1222,Theodore Roosevelt,1162,0.30269330739974976,-13.0625,-43.5,-24.75,-1.2873742580413818,-0.2266097217798233,-19.953125,-8.2734375,0.053466796875,-8.796875
2946,1222,Pizza farm,526,0.43567362427711487,-13.0625,-48.5,-24.625,-1.224466323852539,-0.330854594707489,-18.609375,-8.859375,0.07421875,-9.0078125
2947,1222,Comb,79,0.24316859245300293,-13.625,-38.75,-22.0,4.642992973327637,-0.35064926743507385,-18.71875,-7.91796875,0.057861328125,-8.046875
2948,1222,Blue Whale of Catoosa,201,-0.3242148458957672,-13.8125,-49.25,-23.625,-1.7235314846038818,-0.3115105628967285,-19.171875,-8.7109375,0.055908203125,-8.6875
2949,1222,Cup holder,342,-0.5319178104400635,-13.125,-40.75,-22.875,1.3892273902893066,-0.30117321014404297,-17.828125,-8.4140625,0.0849609375,-4.75
2950,1222,Purple Rain (song),223,0.2393692135810852,-11.8125,-45.0,-23.25,-2.0147929191589355,-0.25783389806747437,-18.9375,-9.6640625,0.06396484375,-7.59765625
2951,1222,Yellow Submarine (film),276,-0.16590473055839539,-12.6875,-46.25,-24.0,-2.318756580352783,-0.24128951132297516,-18.953125,-10.140625,0.05859375,-7.328125
2952,1222,Finland,166,0.000304995512124151,-13.3125,-41.0,-25.875,-3.044055938720703,-0.29462045431137085,-19.28125,-8.8515625,0.06787109375,-7.7109375
2953,1222,Cock,266,0.13361786305904388,-14.75,-41.75,-23.0,-2.8029229640960693,-0.4318377375602722,-19.34375,-10.875,0.05908203125,-9.5703125
2954,1222,Sean Bean,189,0.3318222165107727,-11.75,-38.25,-23.125,-2.5175063610076904,-0.25266698002815247,-18.4375,-8.9609375,0.0693359375,-3.994140625
2955,1222,Heliotrope (mineral),415,0.12095315009355545,-12.75,-43.75,-24.25,-3.8299636840820312,-0.304118275642395,-19.609375,-10.03125,0.0458984375,-8.9765625
2956,1222,The Legend of Zelda: Breath of the Wild,1619,0.4078114628791809,-13.125,-47.25,-24.875,-2.245321273803711,-0.15722022950649261,-19.59375,-10.375,0.0673828125,-8.359375
2957,1222,NATO,1534,0.34448787569999695,-12.875,-42.75,-25.5,0.3719482421875,-0.3387782573699951,-20.6875,-8.921875,0.055908203125,-9.140625
2958,1222,Cox–Zucker machine,249,-0.17097054421901703,-14.125,-49.25,-22.125,2.0686817169189453,-0.32498061656951904,-19.71875,-9.921875,0.043701171875,-9.5
2959,1222,Emoji,1372,0.43567344546318054,-11.9375,-37.25,-19.5,3.1215391159057617,-0.1406315416097641,-18.03125,-4.546875,0.08935546875,-4.4609375
2960,1222,Good Times,59,1.0283868312835693,-8.6875,-28.75,-15.625,15.054365158081055,0.28210118412971497,-13.5859375,-4.26953125,0.0947265625,-1.6240234375
2961,1222,African-American Vernacular English,622,-0.42806652188301086,-16.125,-48.25,-24.75,-4.508481025695801,-0.373127818107605,-19.78125,-9.984375,0.05224609375,-8.1796875
2962,1222,Hexagon,94,-0.13297604024410248,-13.375,-43.75,-24.875,-0.34696054458618164,-0.2868856191635132,-19.890625,-8.9296875,0.06298828125,-6.41796875
2963,1222,Heap (data structure),306,0.54459148645401,-13.5625,-49.5,-24.875,-3.8885788917541504,-0.37777572870254517,-20.0,-9.3984375,0.06201171875,-9.15625
2964,1222,Lip balm,155,0.0273918267339468,-12.375,-42.5,-22.0,1.6305475234985352,-0.24047058820724487,-19.53125,-8.71875,0.0634765625,-6.31640625
2965,1221,Dime (United States coin),54,-0.020892711356282234,-12.9375,-44.5,-24.625,-3.263270854949951,-0.29830804467201233,-18.8125,-9.4140625,0.060546875,-6.10546875
2966,1221,Animals (Pink Floyd album),251,0.35461878776550293,-12.1875,-45.0,-25.125,-0.9428892135620117,-0.30645281076431274,-18.21875,-7.8671875,0.0712890625,-7.234375
2967,1221,Manifest destiny,557,0.58511883020401,-12.6875,-39.0,-20.875,0.2534041404724121,-0.1336493194103241,-18.4375,-9.4140625,0.0673828125,-7.6796875
2968,1221,The Monkees,1171,0.2419022023677826,-13.0,-41.25,-22.75,0.34613895416259766,-0.14875467121601105,-19.75,-8.765625,0.0693359375,-8.5625
2969,1221,The Beatles: Get Back,237,0.38754719495773315,-12.625,-47.0,-22.875,-0.39880919456481934,-0.24891610443592072,-17.59375,-9.0390625,0.07177734375,-7.46875
2970,1221,Tinker Bell,254,-0.023900439962744713,-12.875,-42.25,-23.25,-0.0856785774230957,-0.17994382977485657,-18.53125,-8.4609375,0.061279296875,-8.0078125
2971,1221,Charades,1477,-0.466060608625412,-13.3125,-42.5,-23.125,-1.5680360794067383,-0.316191166639328,-19.765625,-9.1328125,0.08056640625,-8.34375
2972,1221,Chess boxing,626,-0.22416236996650696,-12.5,-39.75,-24.5,-1.9138846397399902,-0.34103506803512573,-21.0,-9.6015625,0.05810546875,-7.33203125
2973,1221,Uno (card game),389,0.16717958450317383,-11.5,-40.75,-23.5,-2.6724090576171875,-0.3298407793045044,-19.125,-8.875,0.056884765625,-6.88671875
2974,1221,Verbena,335,-0.43819767236709595,-12.375,-43.25,-25.25,-3.4999661445617676,-0.3455304503440857,-19.3125,-9.5234375,0.0439453125,-8.9375
2975,1221,Contractualism,744,0.5749871730804443,-12.9375,-40.0,-20.25,1.2834277153015137,-0.19861963391304016,-18.5625,-8.34375,0.0673828125,-7.9296875
2976,1221,Mayonnaise,1503,0.036890365183353424,-12.3125,-40.75,-22.125,1.9020824432373047,-0.19942209124565125,-16.546875,-8.328125,0.08154296875,-5.95703125
2977,1221,Basilica Cistern,229,-0.03751453384757042,-13.5625,-44.75,-26.75,-6.1674580574035645,-0.39360320568084717,-20.359375,-10.28125,0.03564453125,-8.8125
2978,1221,Victor Hugo,59,0.32422372698783875,-12.375,-39.5,-24.625,-2.8973186016082764,-0.2948977053165436,-20.171875,-9.6953125,0.052001953125,-8.1640625
2979,1221,Wall Drug,56,-0.00446758046746254,-12.375,-39.5,-23.5,2.077658176422119,-0.26732099056243896,-17.84375,-8.609375,0.05810546875,-7.3359375
2980,1221,Arabic alphabet,601,0.37488284707069397,-12.8125,-44.75,-24.875,-3.6109182834625244,-0.35327303409576416,-20.03125,-8.40625,0.04248046875,-8.21875
2981,1221,Flowers for Algernon,216,0.5015308856964111,-11.9375,-43.0,-24.25,-1.8886640071868896,-0.21657153964042664,-18.734375,-8.9765625,0.06298828125,-9.0703125
2982,1221,Banksy,1260,-0.24442651867866516,-13.25,-42.75,-24.625,-0.610074520111084,-0.22388236224651337,-19.875,-8.3984375,0.06689453125,-7.84765625
2983,1221,Pokémon Diamond and Pearl,633,0.2786303758621216,-12.9375,-46.0,-25.25,-4.056197166442871,-0.38789787888526917,-20.28125,-10.109375,0.061279296875,-8.9140625
2984,1221,Animaniacs,1439,-0.11841122806072235,-12.6875,-40.0,-22.875,0.0851278305053711,-0.19658930599689484,-19.796875,-9.3984375,0.0732421875,-8.6171875
2985,1221,Wonder Woman,288,0.20770758390426636,-12.5625,-40.75,-22.125,1.4872245788574219,-0.09899735450744629,-18.46875,-8.09375,0.07080078125,-8.03125
2986,1221,Oppenheimer,511,0.5775195956230164,-12.0,-42.0,-23.5,-0.6697957515716553,-0.11776570975780487,-18.65625,-9.4140625,0.0693359375,-9.2734375
2987,1221,List of Swiss cheeses,479,-0.2368272989988327,-14.5625,-51.25,-27.875,-2.0006844997406006,-0.3177682161331177,-20.359375,-9.515625,0.06884765625,-7.8046875
2988,1221,Pterodactylus,1216,-0.1456408053636551,-14.1875,-46.75,-27.125,-4.852700710296631,-0.4414636194705963,-20.390625,-10.21875,0.041015625,-9.90625
2989,1221,Crocodile,605,-0.31534984707832336,-13.0,-43.5,-28.375,-6.58317756652832,-0.4955625832080841,-21.421875,-10.796875,0.039794921875,-9.1953125
2990,1221,Nicolas Cage,418,0.4888664782047272,-11.6875,-38.5,-23.5,-2.650440216064453,-0.2871437668800354,-18.9375,-8.984375,0.06396484375,-5.6953125
2991,1221,"Anchorage, Alaska",1000,-0.030232559889554977,-14.375,-46.75,-27.25,-5.288113594055176,-0.45780351758003235,-20.65625,-9.7265625,0.056396484375,-8.6640625
2992,1221,Glucose,75,1.0334529876708984,-11.0,-36.0,-22.0,1.3309240341186523,-0.2179994285106659,-16.4375,-5.73828125,0.0791015625,-6.5
2993,1221,Nail clipper,123,-0.443263977766037,-13.25,-43.0,-24.75,-4.070675373077393,-0.4063762128353119,-19.9375,-9.9609375,0.054443359375,-7.609375
2994,1221,Elle Fanning,161,0.18617725372314453,-12.0,-39.75,-24.75,-3.652686595916748,-0.3644214868545532,-20.34375,-8.953125,0.052734375,-8.1015625
2995,1220,Homo habilis,287,0.4939318597316742,-13.3125,-42.0,-23.375,-2.686124801635742,-0.2808844745159149,-19.34375,-9.9296875,0.05712890625,-9.890625
2996,1220,Daylight saving time,644,-0.39260488748550415,-13.75,-46.75,-24.375,-0.3551497459411621,-0.2869359254837036,-20.0,-9.5546875,0.0654296875,-7.65234375
2997,1220,Consensual non-monogamy,477,-0.22542878985404968,-15.375,-47.25,-22.375,-3.0412168502807617,-0.24267643690109253,-19.84375,-8.4453125,0.07666015625,-7.234375
2998,1220,Harvard University,1395,0.55978924036026,-12.75,-42.0,-22.25,0.00353240966796875,-0.27581262588500977,-18.984375,-8.78125,0.056640625,-7.0703125
2999,1220,Necromancy,366,0.47873416543006897,-13.875,-45.25,-26.5,-4.237307548522949,-0.3565862476825714,-20.625,-11.140625,0.056396484375,-8.75
3000,1220,Abortion,565,0.3166244626045227,-15.1875,-42.0,-24.5,-2.8866219520568848,-0.3463022708892822,-20.09375,-9.65625,0.059814453125,-9.6328125
3001,1220,Mechanical Turk,211,0.33182257413864136,-13.5625,-44.25,-24.25,-1.0457236766815186,-0.3013458251953125,-19.640625,-9.65625,0.06982421875,-9.75
3002,1220,Angel,506,0.5243276357650757,-11.625,-36.0,-19.75,2.6285643577575684,-0.09090887010097504,-17.921875,-7.6484375,0.061767578125,-6.75390625
3003,1220,Dramaturge,97,0.13615113496780396,-14.125,-43.5,-21.875,-0.7118926048278809,-0.3842866122722626,-19.734375,-9.4296875,0.056396484375,-9.8828125
3004,1220,BoJack Horseman,268,0.15578198432922363,-12.8125,-45.0,-24.0,-2.2300217151641846,-0.32519471645355225,-19.28125,-8.625,0.08056640625,-8.3828125
3005,1220,Existential risk from artificial general intelligence,346,0.23177097737789154,-14.9375,-48.5,-20.375,-0.5615153312683105,-0.11571405827999115,-20.0,-7.8046875,0.08544921875,-6.6484375
3006,1220,Charles Bukowski,67,0.1887100487947464,-12.1875,-42.75,-23.5,-0.5419309139251709,-0.1970299929380417,-18.625,-7.71875,0.06884765625,-8.109375
3007,1220,Baltic states,204,-0.17730285227298737,-13.5,-44.5,-26.875,-4.292366981506348,-0.4880826771259308,-20.828125,-10.2578125,0.04931640625,-9.1953125
3008,1220,Head shot,33,-0.037832338362932205,-14.625,-42.75,-23.25,-1.927964210510254,-0.48451319336891174,-19.078125,-9.2578125,0.06005859375,-7.765625
3009,1220,Utah,192,0.012590814381837845,-13.1875,-43.75,-24.75,1.2811384201049805,-0.28565168380737305,-18.46875,-9.2890625,0.06494140625,-8.2421875
3010,1220,Tiny Toon Adventures,998,0.02153434418141842,-13.3125,-44.75,-23.5,-2.865020751953125,-0.4156374931335449,-20.21875,-9.8515625,0.054443359375,-8.8046875
3011,1220,Von Neumann architecture,335,0.015202281065285206,-14.25,-49.25,-23.875,-2.4283854961395264,-0.2511470317840576,-20.390625,-9.609375,0.046630859375,-8.3671875
3012,1220,Prostate massage,136,-0.0036572765093296766,-15.5625,-46.25,-25.625,-1.5182759761810303,-0.3824058771133423,-20.234375,-9.8046875,0.052734375,-8.71875
3013,1220,Barbecue in Texas,33,0.3622179925441742,-12.625,-47.75,-23.75,1.3934202194213867,-0.11758697032928467,-17.09375,-7.7890625,0.08251953125,-7.32421875
3014,1220,Pepé Le Pew,287,-0.08073336631059647,-13.125,-42.0,-22.625,-0.0823981761932373,-0.22257405519485474,-19.0625,-9.421875,0.0810546875,-7.76953125
3015,1220,Star Wars: Episode II – Attack of the Clones,200,0.13678468763828278,-13.9375,-48.0,-28.375,-6.152083396911621,-0.39403724670410156,-19.984375,-11.453125,0.064453125,-8.2578125
3016,1219,Crumpet,985,-0.18616890907287598,-13.5625,-42.5,-24.375,-3.192103624343872,-0.3676663637161255,-19.078125,-10.2109375,0.056640625,-6.87109375
3017,1219,Quantum decoherence,309,-0.56231290102005,-14.75,-49.0,-23.625,-1.1508820056915283,-0.2637765407562256,-19.5625,-10.7734375,0.0595703125,-9.3671875
3018,1219,Sweet Jane,70,0.44074004888534546,-12.3125,-38.75,-26.125,-2.922210216522217,-0.3146885633468628,-18.5625,-8.8671875,0.056396484375,-8.921875
3019,1219,Pokémon Emerald,627,0.24190223217010498,-12.5,-44.75,-25.125,-3.1622462272644043,-0.3800632953643799,-19.9375,-10.0625,0.059814453125,-8.671875
3020,1219,Cincinnati,292,-0.21023055911064148,-13.1875,-42.75,-27.75,-2.7049407958984375,-0.4112650156021118,-20.234375,-9.046875,0.0546875,-8.453125
3021,1219,Variations in traffic light operation,774,-0.7142901420593262,-16.125,-53.75,-24.875,-0.7505202293395996,-0.254785418510437,-21.46875,-10.0,0.06103515625,-8.5625
3022,1219,Spaghettification,189,-0.11524535715579987,-14.1875,-46.5,-22.375,-1.2476716041564941,-0.15164464712142944,-19.546875,-10.0,0.07861328125,-8.3984375
3023,1219,Piledriver (sex position),354,0.30902546644210815,-15.0625,-44.5,-25.75,-3.857361316680908,-0.45557916164398193,-18.5625,-10.2890625,0.07080078125,-8.96875
3024,1219,Squeeze theorem,348,0.35715168714523315,-13.0625,-41.75,-24.5,0.24508142471313477,-0.2780868411064148,-19.796875,-10.390625,0.056396484375,-9.3828125
3025,1219,Underwear fetishism,343,-0.06996898353099823,-15.75,-47.0,-20.5,2.9486074447631836,-0.2529352903366089,-18.6875,-9.34375,0.07421875,-8.6796875
3026,1219,Emergency,79,0.1646474301815033,-13.5,-39.75,-19.625,2.9118666648864746,-0.17994892597198486,-20.28125,-5.67578125,0.06494140625,-6.8125
3027,1219,Linkin Park,1334,0.2963608205318451,-12.375,-41.75,-22.125,-0.33377933502197266,-0.3607748746871948,-19.59375,-8.703125,0.062255859375,-8.109375
3028,1219,Butterfly,240,0.11778757721185684,-12.0625,-39.25,-24.875,-1.6999545097351074,-0.36424028873443604,-19.5,-8.078125,0.0546875,-8.125
3029,1219,Discovery Expedition,35,0.5319263935089111,-12.75,-41.5,-21.875,-2.7428276538848877,-0.385811984539032,-17.90625,-8.2890625,0.076171875,-6.74609375
3030,1219,Libertarianism,256,0.7244312167167664,-12.9375,-44.0,-24.75,-1.4466021060943604,-0.3163740634918213,-19.109375,-8.328125,0.0673828125,-8.0234375
3031,1219,Cruise control,81,-0.30268460512161255,-14.0,-47.0,-23.25,-1.3092615604400635,-0.28861862421035767,-19.40625,-8.75,0.06591796875,-7.4609375
3032,1219,Sailor Venus,86,0.017339402809739113,-12.5,-41.0,-23.75,-1.6584961414337158,-0.2772730588912964,-18.9375,-9.703125,0.05224609375,-7.21484375
3033,1219,Fourth Doctor,253,0.23683692514896393,-13.0625,-41.0,-23.0,1.4171266555786133,-0.27114951610565186,-18.796875,-8.984375,0.076171875,-7.5
3034,1219,Macaque,309,0.08485808968544006,-13.75,-45.0,-25.125,-3.6947312355041504,-0.35197651386260986,-20.21875,-9.734375,0.05078125,-9.3203125
3035,1219,Hula hoop,532,-0.2874869704246521,-12.75,-44.0,-26.875,-4.111001491546631,-0.34137213230133057,-21.25,-9.4609375,0.05029296875,-8.25
3036,1219,The SpongeBob SquarePants Movie,166,-0.0016577368369325995,-13.25,-45.5,-23.75,-0.6983530521392822,-0.2865368127822876,-19.65625,-9.5234375,0.064453125,-7.5703125
3037,1219,Bertrand Russell,364,0.7649588584899902,-12.625,-41.0,-23.5,1.2392339706420898,-0.2274186611175537,-18.5,-9.75,0.064453125,-8.578125
3038,1219,Geometry Dash,593,0.6788385510444641,-11.75,-43.0,-23.625,0.20050334930419922,-0.3068019151687622,-19.671875,-10.34375,0.061767578125,-9.328125
3039,1219,Lumberjack,338,-0.02326740138232708,-12.9375,-43.75,-26.875,-4.794833183288574,-0.4475851058959961,-19.90625,-10.1484375,0.049560546875,-9.640625
3040,1219,Mid-Atlantic (United States),154,-0.48885735869407654,-13.875,-47.25,-24.75,-3.968207836151123,-0.3732798099517822,-20.015625,-8.8359375,0.057373046875,-7.58984375
3041,1219,Krazy Kat,178,0.11398769170045853,-13.1875,-40.5,-22.0,4.841868877410889,-0.13626748323440552,-17.75,-8.6015625,0.056640625,-8.6328125
3042,1219,Apple Inc.,1483,-0.15767236053943634,-12.125,-45.5,-24.5,0.6219377517700195,-0.2990316152572632,-18.96875,-7.7578125,0.06494140625,-7.81640625
3043,1219,Area 51,1237,0.08169234544038773,-13.125,-42.5,-24.125,-2.295224189758301,-0.32992714643478394,-20.28125,-9.09375,0.06494140625,-7.97265625
3044,1218,Achilles and Patroclus,423,-0.003260430647060275,-13.6875,-44.5,-21.625,0.35329341888427734,-0.13587826490402222,-19.09375,-7.5234375,0.068359375,-8.0234375
